no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
264,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,81786,기타색상,자동,가솔린,58,5,0,1,11490,4499
272,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,70570,검정색,자동,가솔린,56,5,0,1,11490,4499
58,제네시스 G80 3.3 T-GDi AWD 스포츠,2017,3342,72331,검정색,자동,가솔린,52,5,0,2,6650,4490
7,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,31203,청색,자동,디젤,0,8,0,4,4408,4480
85,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,16400,검정색,자동,가솔린,53,5,0,0,5510,4470
70,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,24434,진회색,자동,가솔린,59,5,0,1,6110,4450
418,기아 더 K9 3.8 GDI AWD 플래티넘Ⅰ,2018,3778,14877,검정색,자동,가솔린,52,5,0,1,5740,4400
34,제네시스 G80 3.3 T-GDi AWD 스포츠,2017,3342,64394,흰색,자동,가솔린,62,5,0,0,7120,4400
273,제네시스 EQ900 5.0 GDi AWD 프레스티지,2017,5038,118288,검정색,자동,가솔린,57,5,0,3,11584,4399
324,벤츠 E클래스 E300 4매틱 아방가르드,2016,1991,71712,검정색,자동,가솔린,0,5,0,1,7380,4399
198,벤츠 E클래스 E220 d 익스클루시브,2016,1950,81991,흰색,자동,디젤,0,5,0,1,6760,4399
140,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2019,3342,33524,검정색,자동,가솔린,55,5,0,0,5473,4390
13,현대 더 뉴 그랜져 3.3 GDi 캘리그래피,2019,3342,10862,검정색,자동,가솔린,66,5,0,2,4349,4390
1,기아 더 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2018,2199,46386,흰색,자동,디젤,46,7,0,1,5978,4350
4,BMW 6시리즈 640d xDrive 그란 쿠페 M 스포츠 F12,2017,2993,88700,흰색,자동,디젤,40,5,0,2,11610,4350
9,기아 더 뉴 모하비 3.0 디젤 4WD VIP,2017,2959,32000,검정색,자동,디젤,54,5,0,0,4310,4350
306,아우디 Q3 2세대 35 TDI 프리미엄,2020,1968,492,회색,자동,디젤,0,5,0,0,4802,4340
153,아우디 Q3 2세대 35 TDI 프리미엄,2020,1968,492,회색,자동,디젤,0,5,0,0,4802,4340
558,벤츠 E클래스 E220 d 익스클루시브,2016,1950,48433,흰색,자동,디젤,37,5,0,1,6760,4330
170,벤츠 E클래스 E220 d 익스클루시브,2016,1950,78883,흰색,자동,디젤,32,5,0,3,6760,4320
17,벤츠 E클래스 E220 d 익스클루시브,2016,1950,78883,흰색,자동,디젤,32,5,0,3,6760,4320
21,포르쉐 911 카레라 S 카브리올레 997,2008,3824,100100,노란색,자동,가솔린,18,4,0,1,16500,4300
4,랜드로버 디스커버리4 3.0 SDV6 SE,2016,2993,163020,진회색,자동,디젤,45,7,0,1,8180,4300
77,BMW 5시리즈 520d M 스포츠 플러스,2018,1995,60000,은색,자동,디젤,56,5,0,5,7140,4300
32,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,41000,검정색,자동,디젤,55,8,0,0,4408,4300
16,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2019,2199,32000,검정색,자동,디젤,49,9,0,1,5606,4250
52,기아 더 뉴 카니발 3.3 가솔린 7인승 하이리무진 프레지던트,2018,3342,35000,검정색,자동,가솔린,48,7,0,1,5741,4250
701,벤츠 E클래스 E300 4매틱 아방가르드,2016,1991,39000,검정색,자동,가솔린,45,5,0,4,7600,4250
57,BMW 3시리즈 320d xDrive,2019,1995,9997,청색,자동,디젤,0,5,0,0,5620,4250
315,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,2016,5038,103812,검정색,자동,가솔린,60,5,0,3,15300,4250
162,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,2016,5038,103812,검정색,자동,가솔린,60,5,0,3,15300,4250
271,기아 더 K9 3.8 GDI 플래티넘Ⅱ,2018,3778,34961,검정색,자동,가솔린,52,5,0,0,5841,4220
119,기아 더 K9 3.8 GDI 플래티넘Ⅱ,2018,3778,34961,검정색,자동,가솔린,52,5,0,0,5841,4220
104,포르쉐 파나메라 3.6 4 4WD 970,2012,3605,108800,흰색,자동,가솔린,41,4,0,5,12740,4200
15,벤츠 C클래스 C200 카브리올레,2017,1991,55900,흰색,자동,가솔린,45,4,0,3,6250,4200
33,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2019,3342,17600,검정색,자동,가솔린,42,5,0,0,5473,4199
10,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2018,3342,16350,빨간색,자동,가솔린,52,5,0,1,5473,4190
289,현대 더 뉴 그랜져 3.3 GDi 캘리그래피,2019,3342,10862,검정색,자동,가솔린,64,5,0,1,4349,4190
384,기아 쏘렌토 4세대 2.2 디젤 2WD 시그니처,2020,2151,3878,흰색,자동,디젤,61,5,0,0,3817,4190
106,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2019,2959,11177,검정색,자동,디젤,50,7,0,1,5224,4190
638,벤츠 CLS클래스 CLS 63 AMG,2012,5461,87007,검정색,자동,가솔린,53,4,0,5,14880,4180
143,제네시스 G70 3.3 T-GDi AWD 스포츠 슈프림,2018,3342,26102,진회색,자동,가솔린,40,5,0,0,5410,4170
314,현대 더 뉴 그랜드스타렉스 리무진 9인승 익스클루시브,2019,2497,11704,검정색,자동,디젤,37,9,0,0,4540,4150
118,BMW 5시리즈 520d 럭셔리 라인 스페셜 에디션,2017,1995,33000,진회색,자동,디젤,43,5,0,5,6330,4150
14,벤츠 GLC 220d 4매틱,2016,2143,48000,회색,자동,디젤,34,5,0,2,6390,4150
17,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2016,2199,42000,흰색,자동,디젤,39,9,0,0,5539,4150
192,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,82911,검정색,자동,가솔린,59,5,0,2,11490,4150
39,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,82911,검정색,자동,가솔린,59,5,0,2,11490,4150
4,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2019,3342,20460,흰색,자동,가솔린,52,5,0,0,5473,4150
5,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,18000,검정색,자동,가솔린,0,5,0,1,5510,4144
57,벤츠 E클래스 E350 카브리올레,2014,3498,65000,진주색,자동,가솔린,40,4,0,2,8350,4140
353,지프 랭글러 2.8 루비콘 4도어 언리미티드 JK,2014,2776,53700,흰색,자동,디젤,20,5,0,1,5140,4120
13,아우디 S7 4.0 TFSI 콰트로 4G,2013,4163,73000,청색,자동,가솔린,44,4,0,7,12490,4100
140,마세라티 그란투리스모 4.2 V8,2008,4244,88990,진주색,자동,가솔린,33,4,0,11,21000,4100
78,제네시스 G80 3.3 GDi AWD 럭셔리,2019,3342,23338,검정색,자동,가솔린,45,5,0,0,4810,4050
23,랜드로버 디스커버리4 3.0 SDV6 SE,2013,2993,91000,진주색,자동,디젤,36,7,0,1,8060,4050
47,BMW i3 솔 플러스,2019,120,3043,기타색상,자동,전기,34,4,0,0,6560,4000
3,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2017,2199,22391,검정색,자동,디젤,45,7,0,5,5943,4000
3,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2017,2199,22391,검정색,자동,디젤,45,7,0,5,5943,4000
9,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,20000,기타색상,자동,가솔린,0,5,0,2,5510,4000
279,제네시스 EQ900 3.8 GDi AWD 프리미엄 럭셔리,2016,3778,91813,검정색,자동,가솔린,52,5,0,1,8933,3999
334,기아 더 K9 3.8 GDI AWD 플래티넘Ⅰ,2018,3778,46982,검정색,자동,가솔린,30,5,0,1,5740,3999
261,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,59837,검정색,자동,가솔린,36,5,0,0,7170,3990
43,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,12700,검정색,자동,가솔린,41,5,0,1,5510,3990
120,벤츠 E클래스 E220 d 아방가르드,2016,1950,90000,흰색,자동,디젤,38,5,0,0,6710,3990
25,제네시스 G80 3.3 GDi AWD 프레스티지,2017,3342,51421,진회색,자동,가솔린,55,5,0,3,6110,3980
40,기아 더 K9 3.8 GDI AWD 플래티넘Ⅲ,2018,3778,48000,흰색,자동,가솔린,54,5,0,2,6764,3980
294,제네시스 G70 3.3 T-GDi AWD 스포츠 슈프림,2018,3342,16980,파란색,자동,가솔린,58,5,0,0,5410,3980
30,현대 팰리세이드 3.8 가솔린 2WD 프레스티지,2019,3778,24829,흰색,자동,가솔린,51,8,0,0,4030,3980
301,기아 K7 프리미어 하이브리드 2.4 HEV 시그니처,2019,2359,27929,흰색,자동,가솔린,62,5,0,1,4158,3950
466,제네시스 G80 3.8 GDi AWD 프레스티지,2017,3778,59941,검정색,자동,가솔린,52,5,0,2,6170,3950
4,포르쉐 파나메라 4.8 4S 970,2011,4806,178000,검정색,자동,가솔린,38,4,0,7,19190,3950
318,제네시스 EQ900 3.8 GDi 럭셔리,2017,3778,61876,검정색,자동,가솔린,50,5,0,1,7363,3950
165,제네시스 EQ900 3.8 GDi 럭셔리,2017,3778,61876,검정색,자동,가솔린,50,5,0,1,7363,3950
31,BMW 5시리즈 520d M 스포츠 스페셜 에디션,2017,1995,27558,검정색,자동,디젤,47,5,0,2,6330,3950
197,제네시스 EQ900 3.3 T-GDi AWD 프리미엄 럭셔리,2016,3342,80000,검정색,자동,가솔린,50,5,0,1,9130,3930
44,제네시스 EQ900 3.3 T-GDi AWD 프리미엄 럭셔리,2016,3342,80000,검정색,자동,가솔린,50,5,0,1,9130,3930
117,BMW 5시리즈 520d M 스포츠 플러스,2017,1995,72930,진회색,자동,디젤,58,5,0,0,6770,3900
17,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2017,2199,70000,검정색,자동,디젤,35,9,0,0,5544,3900
3,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,39000,검정색,자동,가솔린,42,5,0,0,5510,3900
50,포르쉐 911 터보 996,2007,3600,122000,회색,자동,가솔린,0,4,0,6,21010,3900
192,제네시스 G80 3.8 GDi AWD 프레스티지,2017,3778,71849,검정색,자동,가솔린,54,5,0,4,6170,3890
274,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,94575,검정색,자동,가솔린,42,5,0,3,7415,3890
190,제네시스 G80 3.3 GDi 프리미엄 럭셔리,2017,3342,19419,흰색,자동,가솔린,58,5,0,1,5448,3880
89,제네시스 G80 3.3 GDi AWD 럭셔리,2018,3342,28316,검정색,자동,가솔린,50,5,0,0,4810,3880
183,제네시스 EQ900 3.8 GDi AWD 프리미엄 럭셔리,2017,3778,56561,검정색,자동,가솔린,0,5,0,2,8933,3870
308,아우디 S7 4.0 TFSI 콰트로 4G,2013,3993,61000,흰색,자동,가솔린,45,4,0,4,12490,3870
155,아우디 S7 4.0 TFSI 콰트로 4G,2013,3993,61000,흰색,자동,가솔린,45,4,0,4,12490,3870
496,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,39000,진회색,자동,가솔린,33,5,0,1,7415,3859
105,포르쉐 카이엔 3.0 디젤 958,2011,2967,95929,검정색,자동,디젤,40,5,0,1,9850,3850
161,제네시스 G80 3.3 GDi 프리미엄 럭셔리,2017,3342,43552,흰색,자동,가솔린,56,5,0,3,5448,3850
656,벤츠 CLS클래스 CLS 63 AMG,2012,5461,128538,검정색,자동,가솔린,50,4,0,8,15300,3850
703,BMW 5시리즈 20d ED 럭셔리,2017,1995,75000,회색,자동,디젤,37,5,0,0,7480,3850
710,포르쉐 파나메라 4.8 S 970,2012,4806,110000,흰색,자동,가솔린,37,4,0,9,17430,3850
2,제네시스 G70 3.3 T-GDi 스포츠 슈프림,2017,3342,17500,진청색,자동,가솔린,55,5,0,0,5085,3850
302,BMW X2 xDrive 20d 어드밴티지,2019,1995,8100,진회색,자동,디젤,0,5,0,0,5530,3850
132,BMW X2 xDrive 20d 어드밴티지,2019,1995,8100,진회색,자동,디젤,0,5,0,0,5530,3850
23,벤츠 C클래스 C220 d 아방가르드,2018,2143,18600,검정색,자동,디젤,41,5,0,2,5810,3850
162,링컨 MKX 2.7 에코부스트 AWD 리저브,2018,2694,21,진회색,자동,가솔린,51,5,0,0,6420,3800
284,현대 팰리세이드 2.2 디젤 4WD 익스클루시브,2019,2199,21865,흰색,자동,디젤,0,8,0,0,3853,3800
51,기아 K7 프리미어 3.0 GDI 시그니처,2019,2999,10000,흰색,자동,가솔린,60,5,0,0,3799,3800
14,벤츠 CLS클래스 CLS 63 AMG,2012,5461,135000,진주색,자동,가솔린,45,4,0,4,14880,3800
50,제네시스 G70 2.2 디젤 AWD 엘리트,2019,2199,10200,진회색,자동,디젤,51,5,0,1,4545,3799
283,제네시스 EQ900 3.3 T-GDi AWD 프레스티지,2016,3342,157391,검정색,자동,가솔린,55,4,0,0,10900,3799
88,제네시스 G70 3.3 T-GDi 스포츠 엘리트,2019,3342,15192,검정색,자동,가솔린,57,5,0,0,4511,3799
251,제네시스 EQ900 5.0 GDi AWD 프레스티지,2017,5038,134303,청색,자동,가솔린,59,5,0,3,11584,3790
292,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2016,2199,33472,흰색,자동,디젤,53,7,0,1,5696,3790
273,기아 K7 프리미어 하이브리드 2.4 HEV 시그니처,2019,2359,14740,진회색,자동,가솔린,49,5,0,0,4158,3790
207,벤츠 E클래스 E220 d 아방가르드,2018,1991,70112,흰색,자동,디젤,48,5,0,2,6860,3790
113,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,64407,검정색,자동,가솔린,50,5,0,1,7363,3790
102,폭스바겐 티구안 2세대 2.0 TDI 4모션 프레스티지,2018,1968,17383,흰색,자동,디젤,64,5,0,1,4750,3790
8,BMW 435d xDrive 그란쿠페 M 스포츠,2016,2993,79500,검정색,자동,디젤,38,5,0,2,8760,3780
195,제네시스 G70 2.0 T-GDi AWD 스포츠 패키지,2018,1998,12561,진청색,자동,가솔린,52,5,0,2,4525,3750
619,제네시스 G70 2.0 T-GDi 스포츠 패키지,2018,1998,15000,흰색,자동,가솔린,52,5,0,0,4216,3750
704,재규어 뉴 XJ 3.0d V6 SWB 프리미엄 럭셔리 X351,2015,2993,62000,회색,자동,디젤,37,5,0,0,12270,3750
10,지프 랭글러 3.6 루비콘 4도어 JK,2016,3604,38400,녹색,자동,가솔린,24,5,0,0,4790,3750
645,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2199,37000,흰색,자동,디젤,39,9,0,1,4985,3740
214,제네시스 G80 3.8 GDi AWD 파이니스트,2016,3778,54656,검정색,자동,가솔린,0,5,0,12,7170,3730
106,제네시스 G70 3.3 T-GDi AWD 스포츠 슈프림,2018,3342,20816,빨간색,자동,가솔린,53,5,0,1,5410,3730
503,제네시스 G70 2.0 T-GDi 엘리트,2019,1998,14988,검정색,자동,가솔린,51,5,0,1,3956,3700
657,BMW 6시리즈 640d xDrive 그란 쿠페 F12,2014,2993,47000,진회색,자동,디젤,36,4,0,0,11690,3700
385,제네시스 G70 2.0 T-GDi 엘리트,2018,1998,10700,흰색,자동,가솔린,56,5,0,0,3956,3700
44,아우디 A6 4세대,2018,1968,17500,은색,자동,디젤,46,5,0,0,6432,3700
41,현대 팰리세이드 2.2 디젤 2WD 익스클루시브,2019,2199,47836,흰색,자동,디젤,36,8,0,1,3622,3700
170,기아 K7 프리미어 3.0 GDI 시그니처,2020,2999,14990,검정색,자동,가솔린,51,5,0,0,3799,3699
439,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,91778,진회색,자동,가솔린,55,5,0,2,6110,3699
12,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2015,2199,106000,검정색,자동,디젤,51,7,0,1,5696,3699
360,제네시스 G70 2.0 T-GDi AWD 스포츠 패키지,2017,1998,24242,흰색,자동,가솔린,61,5,0,0,4525,3690
69,제네시스 G70 2.0 T-GDi AWD 슈프림,2018,1998,13000,진회색,자동,가솔린,54,5,0,1,4245,3690
46,현대 팰리세이드 2.2 디젤 2WD 익스클루시브,2019,2199,22634,흰색,자동,디젤,0,8,0,0,3622,3690
53,제네시스 G80 3.3 GDi 럭셔리,2016,3342,68975,진회색,자동,가솔린,56,5,0,0,4810,3690
382,기아 K7 프리미어 3.0 LPI 노블레스,2020,2999,9301,검정색,자동,LPG,63,5,0,0,3586,3670
87,기아 스팅어 3.3 T-GDi AWD GT,2018,3342,27684,흰색,자동,가솔린,48,5,0,2,5110,3670
15,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2019,2199,5800,검정색,자동,디젤,0,9,0,2,5606,3650
152,기아 K7 프리미어 2.5 GDI X 에디션,2020,2497,7553,흰색,자동,가솔린,43,5,0,0,3427,3650
374,기아 스팅어 3.3 T-GDi AWD GT,2018,3342,38038,검정색,자동,가솔린,63,5,0,3,5110,3650
208,현대 더 뉴 그랜져 G2.5 캘리그래피,2020,2497,16500,검정색,자동,가솔린,0,5,0,0,4108,3650
49,현대 더 뉴 그랜져 G2.5 익스클루시브,2019,2497,9126,검정색,자동,가솔린,0,5,0,0,3681,3647
93,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브 스페셜,2018,2359,25319,진회색,자동,가솔린,59,5,0,0,4136,3630
12,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2016,2199,37660,흰색,자동,디젤,41,9,0,2,5415,3630
45,기아 K7 프리미어 2.5 GDI 노블레스,2019,2497,5802,흰색,자동,가솔린,61,5,0,0,3367,3630
13,기아 더 뉴 카니발 2.2 디젤 7인승 리무진 프레지던트,2018,2199,18500,흰색투톤,자동,디젤,56,7,0,1,4035,3600
18,BMW 3시리즈 330i M 스포츠 쉐도우 에디션,2019,1998,17500,검정색,자동,가솔린,43,5,0,2,5940,3600
49,포드 익스플로러 2.3 에코부스트 리미티드,2018,2261,25748,검정색,자동,가솔린,46,7,0,2,5790,3600
29,쌍용 G4 렉스턴 2.2 디젤 4WD 헤리티지,2018,2157,26000,진주색,자동,디젤,57,5,0,0,4605,3600
95,BMW M3 4세대 쿠페,2013,3999,70000,흰색,자동,가솔린,25,4,0,2,10210,3600
147,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브 스페셜,2019,2359,7788,검정색,자동,가솔린,52,5,0,0,4136,3590
362,제네시스 G70 2.0 T-GDi AWD 슈프림,2018,1998,32357,흰색,자동,가솔린,56,5,0,1,4245,3590
133,현대 벨로스터 N 2.0 T-GDi,2020,1998,5700,진회색,수동,가솔린,38,4,0,0,2965,3590
13,제네시스 G80 3.3 GDi 프리미엄 럭셔리,2016,3342,73149,진회색,자동,가솔린,44,5,0,0,5510,3580
218,제네시스 G70 2.0 T-GDi 스포츠 패키지,2019,1998,8000,흰색,자동,가솔린,51,5,0,0,4251,3570
37,제네시스 G70 2.0 T-GDi 슈프림,2018,1998,44000,흰색,자동,가솔린,52,5,0,0,3922,3550
322,제네시스 G70 2.0 T-GDi AWD 슈프림,2018,1998,28041,진회색,자동,가솔린,63,5,0,3,4245,3550
23,기아 K7 프리미어 2.5 GDI 노블레스,2020,2497,12387,검정색,자동,가솔린,48,5,0,0,3367,3550
10,벤츠 E클래스 E220 d 익스클루시브,2016,1950,54000,흰색,자동,디젤,32,5,0,5,6760,3550
52,BMW 5시리즈 520d M 스포츠,2017,1995,101779,흰색,자동,디젤,38,5,0,0,6630,3550
68,기아 K7 프리미어 3.0 LPI 노블레스,2020,2999,10058,검정색,자동,LPG,50,5,0,0,3586,3550
351,기아 올 뉴 K7 하이브리드 2.4 HEV 노블레스 스페셜,2019,2359,15399,검정색,자동,가솔린,62,5,0,1,4095,3520
207,현대 더 뉴 그랜져 3.3 GDi 익스클루시브,2019,3342,24000,검정색,자동,가솔린,0,5,0,0,3922,3520
526,BMW 5시리즈 520d M 스포츠,2017,1995,84100,흰색,자동,디젤,38,5,0,3,6630,3500
328,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브,2019,2359,8300,남색,자동,가솔린,57,5,0,0,3930,3500
179,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브,2019,2359,8300,남색,자동,가솔린,57,5,0,0,3930,3500
258,제네시스 EQ900 3.3 T-GDi AWD 프리미엄 럭셔리,2016,3342,121064,검정색,자동,디젤,52,5,0,0,9130,3499
275,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,94931,검정색,자동,가솔린,39,5,0,4,7170,3499
278,제네시스 EQ900 3.8 GDi AWD 프레스티지,2016,3778,176213,은색,자동,가솔린,53,5,0,1,10500,3499
105,제네시스 G80 3.3 GDi AWD 럭셔리,2017,3342,57145,기타색상,자동,가솔린,22,5,0,0,4810,3499
349,기아 더 뉴 모하비 3.0 디젤 상시4WD 프레지던트,2018,2959,40629,검정색,자동,디젤,52,5,0,1,4761,3490
367,기아 더 뉴 카니발 2.2 디젤 7인승 리무진 프레지던트,2018,2199,16248,흰색,자동,디젤,61,7,0,1,4035,3490
193,마세라티 기블리 3.0 디젤,2015,2987,112000,흰색,자동,디젤,46,5,0,5,9820,3490
122,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,95932,검정색,자동,가솔린,46,5,0,0,7415,3490
31,제네시스 G70 3.3 T-GDi AWD 스포츠 슈프림,2017,3342,50599,검정색,자동,가솔린,53,5,0,1,5410,3480
392,기아 더 뉴 카니발 2.2 디젤 9인승 노블레스 스페셜,2019,2199,8373,흰색,자동,디젤,59,9,0,0,3920,3480
153,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브 스페셜,2017,2359,58106,흰색,자동,가솔린,56,5,0,0,4138,3470
324,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브 스페셜,2018,2359,26809,진회색,자동,가솔린,63,5,0,4,4136,3450
374,링컨 MKC 2.0 AWD 리저브,2018,1999,36180,흰색,자동,가솔린,30,5,0,0,5230,3450
30,기아 더 K9 3.8 GDI 플래티넘Ⅰ,2018,3778,76000,검정색,자동,가솔린,49,5,0,3,5389,3450
65,쌍용 G4 렉스턴 2.2 디젤 4WD 마제스티,2020,2157,6000,검정색,자동,디젤,36,5,0,0,4145,3450
337,벤츠 E클래스 E200 카브리올레,2015,1991,66878,흰색,자동,가솔린,39,4,0,2,6810,3450
172,벤츠 E클래스 E200 카브리올레,2015,1991,66878,흰색,자동,가솔린,39,4,0,2,6810,3450
124,마세라티 콰트로포르테 4.7 V8 S,2009,4691,83114,진회색,자동,가솔린,32,5,0,4,24000,3440
405,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,83812,흰색,자동,가솔린,61,5,0,2,5510,3430
71,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브,2018,2359,8700,진회색,자동,가솔린,55,5,0,0,3930,3430
330,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2199,76600,검정색,자동,디젤,35,9,0,2,4985,3420
181,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2199,76600,검정색,자동,디젤,35,9,0,2,4985,3420
105,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2016,3342,50000,검정색,자동,가솔린,0,5,0,2,5510,3410
354,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2017,2199,94342,검정색,자동,디젤,54,9,0,0,5539,3400
