no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
116,기아 더 K9 3.8 GDI AWD 그랜드 플래티넘,2018,3778,35675,검정색,자동,가솔린,55,5,0,0,7608,5390
117,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,4944,흰색,자동,가솔린,58,5,0,0,5510,5390
165,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2016,3342,5000,갈색,자동,가솔린,46,5,0,0,5510,5360
323,포드 익스플로러 2.3 에코부스트 리미티드 AWD,2020,2261,12834,진회색,자동,가솔린,55,7,0,0,5990,5350
19,BMW 5시리즈 520d xDrive M 스포츠 플러스 (1..,2020,1995,10350,청색,자동,디젤,28,5,0,2,7490,5350
212,제네시스 EQ900 3.3 T-GDi AWD 프레스티지,2016,3342,72500,흰색,자동,가솔린,67,4,0,3,10900,5350
273,제네시스 EQ900 3.8 GDi AWD 프리미엄 럭셔리,2016,3778,36323,검정색,자동,가솔린,51,5,0,0,8740,5330
343,벤츠 E클래스 E220 d 4매틱 익스클루시브,2019,1950,48000,흰색,자동,디젤,0,5,0,0,7160,5300
51,벤츠 E클래스 E350 d,2017,2987,26672,흰색,자동,디젤,52,5,0,1,8370,5300
21,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2016,3342,3000,검정색,자동,가솔린,50,5,0,1,5510,5300
253,제네시스 EQ900 5.0 GDi AWD 프레스티지,2017,5038,65933,검정색,자동,가솔린,56,5,0,1,11584,5299
261,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,10000,흰색,자동,가솔린,55,5,0,0,6110,5290
38,기아 더 K9 3.8 GDI AWD 그랜드 플래티넘,2018,3778,36668,검정색,자동,가솔린,55,5,0,1,7608,5250
121,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,13228,진주색,자동,가솔린,63,5,0,1,5510,5250
377,포르쉐 마칸 3.0 S 95B,2014,2997,92000,흰색,자동,가솔린,35,5,0,6,8480,5200
120,벤츠 E클래스 E300 아방가르드,2018,1991,17000,검정색,자동,가솔린,45,5,0,0,6350,5200
13,제네시스 G80 3.3 GDi 프레스티지,2018,3342,12500,검정색,자동,가솔린,56,5,0,0,5860,5200
101,아우디 A6 5세대 45 TFSI 콰트로,2019,1984,1650,진회색,자동,가솔린,51,5,0,0,6679,5190
376,현대 팰리세이드 2.2 디젤 2WD 프레스티지,2019,2199,6400,흰색,자동,디젤,43,8,0,0,4177,5190
99,벤츠 S클래스 S350 블루텍 4매틱,2015,2987,147443,은색,자동,디젤,62,5,0,2,13270,5170
373,벤츠 GLC 250d 4매틱,2018,2143,32878,흰색,자동,디젤,37,5,0,0,7720,5150
4,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,58900,검정색,자동,가솔린,0,5,0,2,11490,5150
20,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,58900,검정색,자동,가솔린,0,5,0,2,11490,5150
20,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,58900,검정색,자동,가솔린,0,5,0,2,11490,5150
37,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,16000,진주색,자동,가솔린,46,5,0,2,5401,5150
8,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,16000,진주색,자동,가솔린,46,5,0,2,5401,5150
151,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2020,2959,70,검정색,자동,디젤,43,7,0,0,5224,5099
271,제네시스 EQ900 5.0 GDi AWD 프레스티지,2017,5038,82989,진주색,자동,가솔린,53,5,0,4,11584,5099
268,제네시스 EQ900 3.8 GDi AWD 럭셔리,2018,3778,48746,검정색,자동,가솔린,45,5,0,1,7415,5090
457,아우디 A5 2세대 40 TDI 콰트로 스포트백 프리미엄,2020,1968,4837,검정색,자동,디젤,39,5,0,0,6440,5090
700,랜드로버 디스커버리4 3.0 SDV6 SE,2016,2993,61000,흰색,자동,디젤,42,7,0,2,8180,5090
323,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2017,2199,37120,검정색,자동,디젤,56,9,0,0,5544,5050
377,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,10450,흰색,자동,디젤,0,8,0,0,4408,5050
103,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,107000,검정색,자동,가솔린,49,5,0,0,11490,5000
16,기아 레이 1.0 터보 프레스티지,2013,998,120000,검정색,자동,가솔린,32,5,0,1,1574,5000
61,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2017,2199,28047,흰색,자동,디젤,42,9,0,0,5163,5000
109,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2200,4700,검정색,자동,디젤,29,9,0,1,4985,5000
259,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,50767,청색,자동,가솔린,56,5,0,0,11490,4999
276,제네시스 EQ900 3.8 GDi AWD 럭셔리,2017,3778,44211,진주색,자동,가솔린,45,5,0,0,7415,4999
15,현대 더 뉴 그랜져 하이브리드 2.4 HEV 캘리그래피,2020,2359,300,흰색,자동,가솔린,55,5,0,0,4489,4998
15,현대 더 뉴 그랜져 하이브리드 2.4 HEV 캘리그래피,2020,2359,300,흰색,자동,가솔린,55,5,0,0,4489,4998
22,현대 뉴 제네시스 G380 파이니스트 에디션 AWD,2015,3778,20000,검정색,자동,가솔린,55,5,0,6,7123,4995
13,볼보 뉴 XC90 D5 AWD R-디자인,2016,1969,138981,검정색,자동,디젤,44,7,0,3,8900,4990
57,쉐보레 트래버스 3.6 V6 레드라인,2020,3564,8755,검정색,자동,가솔린,21,7,0,0,5522,4990
203,현대 뉴 에쿠스 VL 500 프레스티지,2014,5038,34000,흰색,자동,가솔린,38,5,0,3,14303,4990
2,기아 더 K9 3.8 GDI AWD 플래티넘Ⅲ,2018,3778,29000,검정색,자동,가솔린,0,5,0,1,6764,4970
31,기아 더 K9 3.8 GDI AWD 플래티넘Ⅲ,2018,3778,29000,검정색,자동,가솔린,0,5,0,1,6764,4970
4,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,49730,진회색,자동,가솔린,37,5,0,2,7415,4970
77,BMW X3 3세대 xDrive 20d X라인,2018,1995,30600,흰색,자동,디젤,42,5,0,0,6580,4950
188,기아 더 K9 3.8 GDI AWD 플래티넘Ⅱ,2019,3778,28997,검정색,자동,가솔린,56,5,0,0,6086,4950
61,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,2020,2959,6880,검정색,자동,디젤,58,5,0,0,5160,4930
352,제네시스 G80 3.3 T-GDi AWD 스포츠,2018,3342,30885,진회색,자동,가솔린,62,5,0,0,7120,4900
132,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2017,2199,36600,흰색,자동,디젤,21,9,0,1,5163,4900
57,현대 뉴 제네시스 G330 프리미엄 AWD,2016,3342,15109,검정색,자동,가솔린,46,5,0,0,5401,4900
215,기아 올 뉴 카니발 하이리무진 2.2 디젤 9인승 노블레스,2016,2199,14000,흰색,자동,디젤,46,9,0,0,5539,4900
262,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,2016,5038,77126,검정색,자동,가솔린,55,5,0,2,15300,4899
290,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,11000,진주색,자동,가솔린,58,5,0,1,6110,4899
138,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,11000,진주색,자동,가솔린,58,5,0,1,6110,4899
76,아우디 A7 1세대 50 TFSI 콰트로 스포츠,2015,2995,46867,검정색,자동,가솔린,52,4,0,1,9940,4890
78,벤츠 E클래스 E300 AMG 라인,2017,1991,45000,흰색,자동,가솔린,44,5,0,2,7520,4890
55,기아 올 뉴 카니발 3.3 GDi 7인승 하이리무진 프레지던트,2017,3342,8262,검정색,자동,가솔린,43,7,0,0,5757,4890
50,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2019,2959,17000,흰색,자동,가솔린,48,7,0,0,5224,4880
77,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,19190,흰색,자동,디젤,38,8,0,0,4408,4870
78,기아 더 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2018,2199,19385,흰색,자동,디젤,50,7,0,0,5978,4850
57,현대 뉴 제네시스 G380 파이니스트 에디션 AWD,2016,3778,21000,검정투톤,자동,가솔린,52,5,0,0,7123,4850
163,현대 뉴 에쿠스 VL 500 프레스티지,2014,5038,39247,검정색,자동,가솔린,55,5,0,0,14303,4850
305,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2016,2199,22139,검정색,자동,디젤,49,7,0,0,5696,4850
302,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,2020,2959,6800,검정색,자동,디젤,58,5,0,0,5160,4830
2,마세라티 기블리 3.0 디젤 스포츠 3세대,2015,2987,77000,흰색,자동,디젤,51,5,0,1,10590,4800
84,BMW 5시리즈 520i 럭셔리 라인,2018,1998,10000,흰색,자동,가솔린,71,5,0,0,6330,4800
85,BMW 5시리즈 520i 럭셔리 라인,2018,1998,19080,흰색,자동,가솔린,72,5,0,0,6330,4800
54,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,5600,검정색,자동,디젤,34,8,0,0,4408,4800
45,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2017,2199,14000,흰색,자동,디젤,36,9,0,1,5544,4800
266,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,40635,진회색,자동,가솔린,56,5,0,5,11490,4799
269,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,57620,기타색상,자동,가솔린,56,5,0,1,11490,4790
280,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,74625,기타색상,자동,가솔린,57,5,0,0,11584,4790
159,현대 팰리세이드 3.8 가솔린 4WD 프레스티지,2020,3778,2421,검정색,자동,가솔린,50,8,0,0,4261,4760
22,BMW 5시리즈 520i 럭셔리 라인,2019,1998,11510,흰색,자동,가솔린,41,5,0,0,6330,4750
275,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 플래티넘,2019,2959,9067,검정색,자동,디젤,46,6,0,0,4793,4750
123,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 플래티넘,2019,2959,9067,검정색,자동,디젤,46,6,0,0,4793,4750
29,BMW 5시리즈 520d M 스포츠 플러스,2017,1995,25700,흰색,자동,디젤,55,5,0,1,7140,4750
16,BMW 5시리즈 530i M 스포츠 플러스,2017,1998,28000,흰색,자동,가솔린,56,5,0,6,7130,4750
49,기아 더 K9 3.3 T-GDI AWD 마스터즈Ⅲ,2018,3342,53897,회색,자동,가솔린,57,5,0,0,7235,4720
306,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2019,2959,19000,검정색,자동,디젤,63,7,0,0,5224,4700
173,제네시스 G80 3.3 GDi 럭셔리,2020,3342,3200,검정색,자동,가솔린,36,5,0,0,4899,4700
242,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,71679,검정색,자동,가솔린,64,5,0,0,7415,4700
147,현대 뉴 제네시스 G380 파이니스트 에디션 AWD,2015,3778,38909,검정색,자동,가솔린,46,5,0,0,7123,4700
265,제네시스 EQ900 3.8 GDi AWD 럭셔리,2018,3778,66199,기타색상,자동,가솔린,43,5,0,1,7415,4699
270,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,66223,검정색,자동,가솔린,56,5,0,0,11490,4699
85,현대 팰리세이드 3.8 가솔린 4WD 프레스티지,2019,3778,22354,흰색,자동,가솔린,1,8,0,1,4261,4690
138,제네시스 G80 3.8 GDi 파이니스트,2018,3778,33000,검정색,자동,가솔린,60,5,0,0,7098,4690
64,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2018,2199,16590,검정색,자동,디젤,50,9,0,0,5606,4690
276,기아 더 뉴 모하비 3.0 디젤 상시4WD 프레지던트,2017,2959,6,검정색,자동,디젤,32,5,0,0,4680,4690
18,현대 뉴 제네시스 G380 프레스티지,2015,3778,9000,진회색,자동,가솔린,46,5,0,1,6070,4676
38,현대 뉴 제네시스 G330 프리미엄 AWD,2014,3300,13000,흰색,자동,가솔린,52,5,0,0,5401,4670
50,기아 모하비 KV300 4WD 상시4WD,2015,3000,32000,검정투톤,자동,디젤,52,7,0,0,4625,4660
32,아우디 S6 4.0 TFSI 콰트로 스포츠 디자인 C7,2016,3993,83785,흰색,자동,가솔린,48,5,0,1,12650,4650
51,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2018,2199,32467,검정투톤,자동,디젤,59,9,0,0,5606,4650
11,벤츠 E클래스 E300 4매틱 아방가르드,2017,1991,65000,흰색,자동,가솔린,51,5,0,4,7600,4650
396,제네시스 G80 3.8 GDi AWD 파이니스트,2017,3778,66000,검정색,자동,가솔린,55,5,0,0,7170,4650
21,현대 뉴 에쿠스 VS 380 익스클루시브,2013,3778,35000,회색,자동,가솔린,47,5,0,0,8897,4650
474,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,17728,검정색,자동,가솔린,59,5,0,2,6110,4600
1,포르쉐 박스터 S 3.4 987,2010,3436,59610,흰색,자동,가솔린,33,2,0,1,10930,4600
32,BMW 5시리즈 520i 럭셔리 라인,2018,1998,20000,흰색,자동,가솔린,55,5,0,0,6330,4600
137,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2019,3342,900,빨간색,자동,가솔린,54,5,0,0,5473,4600
65,현대 뉴 제네시스 G380 파이니스트 에디션 AWD,2014,3778,48344,검정색,자동,가솔린,56,5,0,2,7123,4600
254,제네시스 EQ900 3.8 GDi AWD 프리미엄 럭셔리,2017,3778,80564,검정색,자동,가솔린,54,5,0,0,8933,4599
263,제네시스 EQ900 3.8 GDi AWD 프레스티지,2016,3778,70762,갈색,자동,가솔린,0,5,0,1,10700,4599
14,기아 더 K9 3.8 GDI AWD 플래티넘Ⅱ,2019,3778,28997,검정색,자동,가솔린,56,5,0,0,6086,4590
142,제네시스 EQ900 3.8 GDi AWD 프레스티지,2016,3778,88900,검정색,자동,가솔린,63,5,0,1,10500,4590
231,제네시스 G80 3.3 GDi 프레스티지,2017,3342,18965,진청색,자동,가솔린,51,5,0,2,5860,4590
31,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2016,2199,27000,검정색,자동,디젤,41,9,0,2,5539,4590
362,기아 더 뉴 모하비 3.0 디젤 상시4WD 프레지던트,2016,2959,11500,진회색,자동,디젤,36,5,0,1,4680,4570
81,아우디 RS5 4.2 FSI 콰트로 8T,2015,4163,58000,검정색,자동,가솔린,27,4,0,2,10840,4550
182,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,45950,검정색,자동,가솔린,52,5,0,0,7415,4550
24,제네시스 G70 2.2 디젤 AWD 엘리트,2019,2199,40,기타색상,자동,디젤,51,5,0,0,4545,4550
81,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,86200,검정색,자동,가솔린,48,5,0,1,7415,4550
181,제네시스 G80 3.3 GDi 럭셔리,2016,3342,13000,검정색,자동,가솔린,43,5,0,0,4810,4550
325,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 VIP,2015,2199,27100,검정색,자동,디젤,40,7,0,3,5253,4530
123,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,59136,검정색,자동,가솔린,55,5,0,3,11490,4519
19,포드 머스탱 GT 쿠페,2019,5035,12672,파란색,자동,가솔린,8,4,0,0,6440,4500
343,포르쉐 박스터 S 3.4 987,2010,3436,43120,노란색,자동,가솔린,22,2,0,0,10800,4500
190,포르쉐 박스터 S 3.4 987,2010,3436,43120,노란색,자동,가솔린,22,2,0,0,10800,4500
48,아우디 A7 1세대 50 TFSI 콰트로 스포츠,2015,2995,50778,기타색상,자동,가솔린,48,4,0,2,9940,4500
194,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,2016,2199,50436,검정색,자동,디젤,54,9,0,0,5539,4500
118,쌍용 뉴 체어맨W V8 5000 VVIP,2016,4966,35000,검정색,자동,가솔린,37,5,0,0,9212,4500
21,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2016,2199,64600,진주색,자동,디젤,37,9,0,4,5071,4500
260,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,78788,기타색상,자동,가솔린,53,5,0,4,11490,4499
264,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,81786,기타색상,자동,가솔린,58,5,0,1,11490,4499
272,제네시스 EQ900 5.0 GDi AWD 프레스티지,2016,5038,70570,검정색,자동,가솔린,56,5,0,1,11490,4499
58,제네시스 G80 3.3 T-GDi AWD 스포츠,2017,3342,72331,검정색,자동,가솔린,52,5,0,2,6650,4490
7,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,31203,청색,자동,디젤,0,8,0,4,4408,4480
85,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2018,3342,16400,검정색,자동,가솔린,53,5,0,0,5510,4470
113,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,31000,검정색,자동,가솔린,0,5,0,0,5510,4470
70,제네시스 G80 3.3 GDi AWD 프레스티지,2018,3342,24434,진회색,자동,가솔린,59,5,0,1,6110,4450
418,기아 더 K9 3.8 GDI AWD 플래티넘Ⅰ,2018,3778,14877,검정색,자동,가솔린,52,5,0,1,5740,4400
34,제네시스 G80 3.3 T-GDi AWD 스포츠,2017,3342,64394,흰색,자동,가솔린,62,5,0,0,7120,4400
265,기아 올 뉴 카니발 3.3 GDi 9인승 하이리무진 노블레스,2018,3342,42000,검정색,자동,가솔린,49,9,0,1,5404,4400
5,기아 올 뉴 카니발 2.2 디젤 11인승 하이리무진 프레스티지,2015,2199,16000,검정색,자동,디젤,47,11,0,0,4985,4400
75,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,45000,진회색,자동,가솔린,44,5,0,0,5401,4400
46,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,45000,진회색,자동,가솔린,44,5,0,0,5401,4400
273,제네시스 EQ900 5.0 GDi AWD 프레스티지,2017,5038,118288,검정색,자동,가솔린,57,5,0,3,11584,4399
324,벤츠 E클래스 E300 4매틱 아방가르드,2016,1991,71712,검정색,자동,가솔린,0,5,0,1,7380,4399
198,벤츠 E클래스 E220 d 익스클루시브,2016,1950,81991,흰색,자동,디젤,0,5,0,1,6760,4399
140,제네시스 G70 3.3 T-GDi AWD 스포츠 프레스티지,2019,3342,33524,검정색,자동,가솔린,55,5,0,0,5473,4390
13,현대 더 뉴 그랜져 3.3 GDi 캘리그래피,2019,3342,10862,검정색,자동,가솔린,66,5,0,2,4349,4390
23,현대 뉴 제네시스 G330 모던 AWD,2015,3342,2900,흰색,자동,가솔린,45,5,0,0,4807,4390
33,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2016,3342,24700,진회색,자동,가솔린,38,5,0,0,5510,4390
1,기아 더 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2018,2199,46386,흰색,자동,디젤,46,7,0,1,5978,4350
4,BMW 6시리즈 640d xDrive 그란 쿠페 M 스포츠 F12,2017,2993,88700,흰색,자동,디젤,40,5,0,2,11610,4350
9,기아 더 뉴 모하비 3.0 디젤 4WD VIP,2017,2959,32000,검정색,자동,디젤,54,5,0,0,4310,4350
192,제네시스 EQ900 3.8 GDi AWD 럭셔리,2016,3778,33700,검정색,자동,가솔린,54,5,0,3,7415,4350
213,기아 더 뉴 모하비 3.0 디젤 4WD VIP,2017,2959,32000,검정색,자동,디젤,54,5,0,0,4310,4350
25,기아 더 뉴 K9 3.3 GDI 이그제큐티브,2016,3342,7000,검정색,자동,가솔린,41,5,0,1,5330,4350
306,아우디 Q3 2세대 35 TDI 프리미엄,2020,1968,492,회색,자동,디젤,0,5,0,0,4802,4340
153,아우디 Q3 2세대 35 TDI 프리미엄,2020,1968,492,회색,자동,디젤,0,5,0,0,4802,4340
558,벤츠 E클래스 E220 d 익스클루시브,2016,1950,48433,흰색,자동,디젤,37,5,0,1,6760,4330
142,제네시스 G80 3.3 GDi 럭셔리,2020,3342,3641,검정색,자동,가솔린,42,5,0,0,4899,4330
170,벤츠 E클래스 E220 d 익스클루시브,2016,1950,78883,흰색,자동,디젤,32,5,0,3,6760,4320
17,벤츠 E클래스 E220 d 익스클루시브,2016,1950,78883,흰색,자동,디젤,32,5,0,3,6760,4320
21,포르쉐 911 카레라 S 카브리올레 997,2008,3824,100100,노란색,자동,가솔린,18,4,0,1,16500,4300
4,랜드로버 디스커버리4 3.0 SDV6 SE,2016,2993,163020,진회색,자동,디젤,45,7,0,1,8180,4300
77,BMW 5시리즈 520d M 스포츠 플러스,2018,1995,60000,은색,자동,디젤,56,5,0,5,7140,4300
32,현대 팰리세이드 2.2 디젤 4WD 프레스티지,2019,2199,41000,검정색,자동,디젤,55,8,0,0,4408,4300
157,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지 하이루프,2017,2199,50000,흰색,자동,디젤,34,9,0,2,4272,4300
61,현대 뉴 제네시스 G330 프리미엄,2014,3300,18500,흰색,자동,가솔린,33,5,0,1,5255,4300
143,기아 더 뉴 K9 3.3 GDI 이그제큐티브,2014,3342,35642,검정색,자동,가솔린,50,5,0,0,5330,4290
16,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2019,2199,32000,검정색,자동,디젤,49,9,0,1,5606,4250
52,기아 더 뉴 카니발 3.3 가솔린 7인승 하이리무진 프레지던트,2018,3342,35000,검정색,자동,가솔린,48,7,0,1,5741,4250
701,벤츠 E클래스 E300 4매틱 아방가르드,2016,1991,39000,검정색,자동,가솔린,45,5,0,4,7600,4250
57,BMW 3시리즈 320d xDrive,2019,1995,9997,청색,자동,디젤,0,5,0,0,5620,4250
315,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,2016,5038,103812,검정색,자동,가솔린,60,5,0,3,15300,4250
162,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,2016,5038,103812,검정색,자동,가솔린,60,5,0,3,15300,4250
333,제네시스 G70 2.0 T-GDi 스포츠 패키지,2018,1998,7800,기타색상,자동,가솔린,51,5,0,0,4251,4250
63,기아 더 뉴 K9 3.8 GDI 노블레스,2017,3778,4000,검정색,자동,가솔린,0,5,0,0,6410,4250
74,제네시스 G70 2.2 디젤 AWD 슈프림,2018,2199,8533,흰색,자동,디젤,48,5,0,0,4575,4250
330,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,26704,검정색,자동,가솔린,50,5,0,1,5401,4250
40,현대 뉴 에쿠스 VS 380 프리미엄,2015,3778,78900,검정색,자동,가솔린,30,5,0,0,7746,4250
5,현대 뉴 에쿠스 VS 380 프리미엄,2015,3778,78900,검정색,자동,가솔린,30,5,0,0,7746,4250
30,현대 뉴 제네시스 G330 모던,2016,3342,2040,검정색,자동,가솔린,33,5,0,0,4650,4250
38,현대 뉴 제네시스 G330 모던 AWD,2015,3342,17000,검정색,자동,가솔린,42,5,0,0,4807,4250
1,현대 뉴 제네시스 G330 모던,2016,3342,2040,검정색,자동,가솔린,33,5,0,0,4650,4250
9,현대 뉴 제네시스 G330 모던 AWD,2015,3342,17000,검정색,자동,가솔린,42,5,0,0,4807,4250
271,기아 더 K9 3.8 GDI 플래티넘Ⅱ,2018,3778,34961,검정색,자동,가솔린,52,5,0,0,5841,4220
